http://www.wikidata.org/entity/Q483709,Jakoeb Kolas,74
http://www.wikidata.org/entity/Q1978163,Nikolay Ivanovitsj Noskov,77
http://www.wikidata.org/entity/Q178903,Alexander Hamilton,96
http://www.wikidata.org/entity/Q629702,Leonid Koetsjma,86
http://www.wikidata.org/entity/Q183266,Samuel Johnson,119
http://www.wikidata.org/entity/Q161672,Patrice Lumumba,100
http://www.wikidata.org/entity/Q159636,Joseph Priestley,86
http://www.wikidata.org/entity/Q208230,Claude Bernard,72
http://www.wikidata.org/entity/Q179552,Themistocles,76
http://www.wikidata.org/entity/Q179846,Dzjochar Doedajev,74
http://www.wikidata.org/entity/Q179910,Võ Nguyên Giáp,81
http://www.wikidata.org/entity/Q184935,Mihai Eminescu,83
http://www.wikidata.org/entity/Q483437,Sepp Blatter,89
http://www.wikidata.org/entity/Q691402,Filips IV van Spanje,78
http://www.wikidata.org/entity/Q179871,Eisaku Sato,80
http://www.wikidata.org/entity/Q184650,Donald Rumsfeld,85
http://www.wikidata.org/entity/Q206972,Olympe de Gouges,72
http://www.wikidata.org/entity/Q1275768,Fred Rogers,72
http://www.wikidata.org/entity/Q239411,Ivanka Trump,78
http://www.wikidata.org/entity/Q269412,George V van het Verenigd Koninkrijk,101
http://www.wikidata.org/entity/Q159798,Honorius,71
http://www.wikidata.org/entity/Q552751,Kyriakos Mitsotakis,70
http://www.wikidata.org/entity/Q291169,Jeremy Corbyn,76
http://www.wikidata.org/entity/Q291644,Erna Solberg,75
http://www.wikidata.org/entity/Q160270,David Ricardo,93
http://www.wikidata.org/entity/Q484292,Tsjyngyz Ajtmatov,93
http://www.wikidata.org/entity/Q160165,Anna van Rusland,75
http://www.wikidata.org/entity/Q160337,Hendrik VI van Engeland,72
http://www.wikidata.org/entity/Q177854,Lorenzo I de' Medici,79
http://www.wikidata.org/entity/Q183187,Fahd bin Abdoel Aziz al-Saoed,73
http://www.wikidata.org/entity/Q183297,Ismet Inönü,78
http://www.wikidata.org/entity/Q185223,Lucius Cassius Dio,73
http://www.wikidata.org/entity/Q186111,Ali Akbar Hashemi Rafsanjani,78
http://www.wikidata.org/entity/Q186525,Julius Nyerere,80
http://www.wikidata.org/entity/Q200029,Achmed Sjah Massoud,73
http://www.wikidata.org/entity/Q211519,Emmeline Pankhurst,72
http://www.wikidata.org/entity/Q548733,Maha Vajiralongkorn,98
http://www.wikidata.org/entity/Q197736,Rajendra Prasad,74
http://www.wikidata.org/entity/Q184440,Jorge Amado,77
http://www.wikidata.org/entity/Q263725,Janet Yellen,70
http://www.wikidata.org/entity/Q294460,Mario Draghi,89
http://www.wikidata.org/entity/Q643348,Habib Bourguiba,74
http://www.wikidata.org/entity/Q348144,Hassan Rowhani,120
http://www.wikidata.org/entity/Q359480,Fumio Kishida,89
http://www.wikidata.org/entity/Q455854,Reuven Rivlin,73
http://www.wikidata.org/entity/Q179374,Robert Owen,81
http://www.wikidata.org/entity/Q168691,Victor Emanuel II van Italië,76
http://www.wikidata.org/entity/Q179825,Abd al-Kader,71
http://www.wikidata.org/entity/Q180280,Turgut Özal,77
http://www.wikidata.org/entity/Q185085,Miguel de Unamuno,89
http://www.wikidata.org/entity/Q209989,Hubert Humphrey,70
http://www.wikidata.org/entity/Q221074,Bud Spencer,72
http://www.wikidata.org/entity/Q229190,Catharina van Siena,80
http://www.wikidata.org/entity/Q170172,Boris Godoenov,71
http://www.wikidata.org/entity/Q264766,Theresa May,140
http://www.wikidata.org/entity/Q318508,Andrés Manuel López Obrador,83
http://www.wikidata.org/entity/Q334923,Aboe Bakr,118
http://www.wikidata.org/entity/Q348577,Tony Abbott,80
http://www.wikidata.org/entity/Q359442,Bernie Sanders,131
http://www.wikidata.org/entity/Q361567,Muhammadu Buhari,82
http://www.wikidata.org/entity/Q855252,Rama IX,143
http://www.wikidata.org/entity/Q206384,Joseph Addison,79
http://www.wikidata.org/entity/Q160333,Prosper Mérimée,91
http://www.wikidata.org/entity/Q467112,Nicola Sturgeon,70
http://www.wikidata.org/entity/Q483290,Boris Tadić,74
http://www.wikidata.org/entity/Q184499,Patrick Blackett,71
http://www.wikidata.org/entity/Q561837,Mauricio Macri,80
http://www.wikidata.org/entity/Q612803,Serzj Sarkisian,93
http://www.wikidata.org/entity/Q484141,Mohammed Iqbal,103
http://www.wikidata.org/entity/Q160311,Hendrik III van Engeland,70
http://www.wikidata.org/entity/Q160852,William Ewart Gladstone,88
http://www.wikidata.org/entity/Q162708,Jean-Bédel Bokassa,75
http://www.wikidata.org/entity/Q168707,Plinius de Jongere,97
http://www.wikidata.org/entity/Q65586823,Joshua Bassett,93
http://www.wikidata.org/entity/Q179908,Ahmed Ben Bella,74
http://www.wikidata.org/entity/Q183279,Zjores Ivanovitsj Alferov,79
http://www.wikidata.org/entity/Q183848,Alija Izetbegović,72
http://www.wikidata.org/entity/Q184267,Andrej Gromyko,73
http://www.wikidata.org/entity/Q233984,Tsai Ing-wen,106
http://www.wikidata.org/entity/Q127330,Frank Zappa,107
http://www.wikidata.org/entity/Q487473,Toto Cutugno,71
http://www.wikidata.org/entity/Q1231345,Paul Kagame,86
http://www.wikidata.org/entity/Q180861,Roger Waters,76
http://www.wikidata.org/entity/Q212015,Johnny Hallyday,72
http://www.wikidata.org/entity/Q1779,Louis Armstrong,157
http://www.wikidata.org/entity/Q819016,Carlos Santana,72
http://www.wikidata.org/entity/Q43416,Keanu Reeves,114
http://www.wikidata.org/entity/Q1459699,Viktor Joesjtsjenko,101
http://www.wikidata.org/entity/Q123174,Vanessa Hudgens,77
http://www.wikidata.org/entity/Q483907,Jack Black,79
http://www.wikidata.org/entity/Q18810940,Camila Cabello,70
http://www.wikidata.org/entity/Q182665,Iggy Pop,71
http://www.wikidata.org/entity/Q1666,Jacques Brel,81
http://www.wikidata.org/entity/Q5928,Jimi Hendrix,126
http://www.wikidata.org/entity/Q33605,Ke$ha,79
http://www.wikidata.org/entity/Q37150,Lana Del Rey,92
http://www.wikidata.org/entity/Q8446,Kurt Cobain,123
http://www.wikidata.org/entity/Q487125,Viktor Tsoi,74
http://www.wikidata.org/entity/Q9391,Ludwig Wittgenstein,157
http://www.wikidata.org/entity/Q47447,Ed Sheeran,87
http://www.wikidata.org/entity/Q936976,Hendrik IV van Frankrijk,102
http://www.wikidata.org/entity/Q43874,Eddie Murphy,104
http://www.wikidata.org/entity/Q765165,Leonid Brezjnev,132
http://www.wikidata.org/entity/Q29564107,Billie Eilish,105
http://www.wikidata.org/entity/Q217096,Naruhito,188
http://www.wikidata.org/entity/Q3626966,Harry Styles,74
http://www.wikidata.org/entity/Q222071,Courtney Love,78
http://www.wikidata.org/entity/Q7833,Boris Vian,71
http://www.wikidata.org/entity/Q950958,Charles Michel,71
http://www.wikidata.org/entity/Q44903,Lindsay Lohan,92
http://www.wikidata.org/entity/Q48410,Richard Gere,83
http://www.wikidata.org/entity/Q1148669,Cyril Ramaphosa,88
http://www.wikidata.org/entity/Q43189,Juanes,74
http://www.wikidata.org/entity/Q633,Neil Young,71
http://www.wikidata.org/entity/Q1151,Hector Berlioz,131
http://www.wikidata.org/entity/Q5921,Chuck Berry,95
http://www.wikidata.org/entity/Q7346,John Coltrane,70
http://www.wikidata.org/entity/Q42,Douglas Adams,122
http://www.wikidata.org/entity/Q23880,Lila Downs,115
http://www.wikidata.org/entity/Q37355,John Michael Talbot,83
http://www.wikidata.org/entity/Q122003,Julio Iglesias,83
http://www.wikidata.org/entity/Q131725,Joan Baez,94
http://www.wikidata.org/entity/Q6078,Dr. Dre,84
http://www.wikidata.org/entity/Q1514,Janis Joplin,96
http://www.wikidata.org/entity/Q182655,Rod Stewart,74
http://www.wikidata.org/entity/Q244441,Pete Seeger,84
http://www.wikidata.org/entity/Q180453,Dolly Parton,93
http://www.wikidata.org/entity/Q47875,Robbie Williams,87
http://www.wikidata.org/entity/Q48187,Eric Clapton,99
http://www.wikidata.org/entity/Q834621,Bono,85
http://www.wikidata.org/entity/Q131433,Shania Twain,72
http://www.wikidata.org/entity/Q153708,Eros Ramazzotti,71
http://www.wikidata.org/entity/Q5977,Buddy Holly,72
http://www.wikidata.org/entity/Q188969,B.B. King,95
http://www.wikidata.org/entity/Q2632,Ringo Starr,106
http://www.wikidata.org/entity/Q1744,Madonna,181
http://www.wikidata.org/entity/Q165467,Jimmy Page,76
http://www.wikidata.org/entity/Q113581,Conchita Wurst,80
http://www.wikidata.org/entity/Q409,Bob Marley,155
http://www.wikidata.org/entity/Q1459658,Viktor Janoekovytsj,112
http://www.wikidata.org/entity/Q483203,Sting,90
http://www.wikidata.org/entity/Q927550,Malcolm Turnbull,75
http://www.wikidata.org/entity/Q189599,Keith Richards,81
http://www.wikidata.org/entity/Q1059948,Khalifa bin Zayed Al Nahayan,77
http://www.wikidata.org/entity/Q37175,Johnny Depp,139
http://www.wikidata.org/entity/Q40580,Lisa Gerrard,83
http://www.wikidata.org/entity/Q178517,David Gilmour,74
http://www.wikidata.org/entity/Q25089,Woody Allen,153
http://www.wikidata.org/entity/Q485508,Charles Manson,92
http://www.wikidata.org/entity/Q34424,Shakira,134
http://www.wikidata.org/entity/Q1071031,Paolo Gentiloni,83
http://www.wikidata.org/entity/Q66075,Niccolò Paganini,101
http://www.wikidata.org/entity/Q82110,Steven Seagal,127
http://www.wikidata.org/entity/Q189080,Lou Reed,75
http://www.wikidata.org/entity/Q8927,Marion Cotillard,84
http://www.wikidata.org/entity/Q12006,Dave Grohl,74
http://www.wikidata.org/entity/Q42775,Johnny Cash,112
http://www.wikidata.org/entity/Q15897,Amy Winehouse,118
http://www.wikidata.org/entity/Q332032,Alice Cooper,77
http://www.wikidata.org/entity/Q94882,Emir Kusturica,78
http://www.wikidata.org/entity/Q172684,Aleister Crowley,73
http://www.wikidata.org/entity/Q4612,Marlene Dietrich,186
http://www.wikidata.org/entity/Q178865,Michail Botvinnik,78
http://www.wikidata.org/entity/Q7302,George Frideric Handel,143
http://www.wikidata.org/entity/Q45747,Viswanathan Anand,96
http://www.wikidata.org/entity/Q193815,Ryan Gosling,81
http://www.wikidata.org/entity/Q1932603,Miguel Díaz-Canel,74
http://www.wikidata.org/entity/Q83321,Giacomo Casanova,102
http://www.wikidata.org/entity/Q161092,Vladimir Kramnik,72
http://www.wikidata.org/entity/Q2112764,Nicos Anastasiades,71
http://www.wikidata.org/entity/Q2001,Stanley Kubrick,140
http://www.wikidata.org/entity/Q44301,Jim Morrison,146
http://www.wikidata.org/entity/Q2740012,Stefan Löfven,78
http://www.wikidata.org/entity/Q103767,Charlie Parker,73
http://www.wikidata.org/entity/Q9726,Gioachino Rossini,99
http://www.wikidata.org/entity/Q36591,Vladimir Nabokov,142
http://www.wikidata.org/entity/Q38193,Arthur Schopenhauer,164
http://www.wikidata.org/entity/Q41314,Bobby Fischer,111
http://www.wikidata.org/entity/Q53068,Claudio Monteverdi,77
http://www.wikidata.org/entity/Q428223,Robert Plant,72
http://www.wikidata.org/entity/Q14277,William Herschel,108
http://www.wikidata.org/entity/Q83309,Johann Strauss jr.,88
http://www.wikidata.org/entity/Q102664,Michail Tal,73
http://www.wikidata.org/entity/Q106807,Magnus Carlsen,98
http://www.wikidata.org/entity/Q180636,Tigran Petrosjan,72
http://www.wikidata.org/entity/Q185151,Ronnie James Dio,71
http://www.wikidata.org/entity/Q2262885,Sebastian Kurz,86
http://www.wikidata.org/entity/Q41555,Jacques Offenbach,99
http://www.wikidata.org/entity/Q131374,Aleksandr Aljechin,82
http://www.wikidata.org/entity/Q1855372,Tamim bin Hamad Al Thani,70
http://www.wikidata.org/entity/Q83287,Selena Gomez,157
http://www.wikidata.org/entity/Q175195,Peter Gabriel,70
http://www.wikidata.org/entity/Q160702,José Raúl Capablanca,83
http://www.wikidata.org/entity/Q177310,Boris Spasski,76
http://www.wikidata.org/entity/Q5912,Marcel Duchamp,86
http://www.wikidata.org/entity/Q42904,Dima Bilan,81
http://www.wikidata.org/entity/Q44007,Paul Klee,92
http://www.wikidata.org/entity/Q37979,Akihito,122
http://www.wikidata.org/entity/Q1340,Antonio Vivaldi,153
http://www.wikidata.org/entity/Q2642828,Alberto Fernández,73
http://www.wikidata.org/entity/Q102648,Wilhelm Steinitz,70
http://www.wikidata.org/entity/Q153793,Georges Braque,79
http://www.wikidata.org/entity/Q47878,Sid Vicious,76
http://www.wikidata.org/entity/Q57095,Emanuel Lasker,78
http://www.wikidata.org/entity/Q3606816,Jacinda Ardern,97
http://www.wikidata.org/entity/Q484302,James Hetfield,83
http://www.wikidata.org/entity/Q2680,Bruce Willis,115
http://www.wikidata.org/entity/Q23365,Jeremy Renner,127
http://www.wikidata.org/entity/Q8349,"""Weird Al"" Yankovic",80
http://www.wikidata.org/entity/Q131324,Janet Jackson,95
http://www.wikidata.org/entity/Q150665,Keizer Karel VI,73
http://www.wikidata.org/entity/Q171363,Viggo Mortensen,76
http://www.wikidata.org/entity/Q40912,Frank Sinatra,123
http://www.wikidata.org/entity/Q133151,Ozzy Osbourne,82
http://www.wikidata.org/entity/Q43137,Sofia Rotaroe,75
http://www.wikidata.org/entity/Q3318231,Joko Widodo,108
http://www.wikidata.org/entity/Q3176299,Kolinda Grabar-Kitarović,106
http://www.wikidata.org/entity/Q33550,Frederik II van Pruisen,119
http://www.wikidata.org/entity/Q3052772,Emmanuel Macron,173
http://www.wikidata.org/entity/Q3099714,Justin Trudeau,125
http://www.wikidata.org/entity/Q32849,Akon,82
http://www.wikidata.org/entity/Q3506475,Rajnath Singh,84
http://www.wikidata.org/entity/Q130759,Christoph Willibald von Gluck,79
http://www.wikidata.org/entity/Q51088,Antonio Salieri,71
http://www.wikidata.org/entity/Q512,Vladimir Vysotski,114
http://www.wikidata.org/entity/Q5812,Novak Djokovic,148
http://www.wikidata.org/entity/Q10132,Rafael Nadal,146
http://www.wikidata.org/entity/Q11459,Serena Williams,111
http://www.wikidata.org/entity/Q56016,Katharine Hepburn,114
http://www.wikidata.org/entity/Q4414537,Guillermo Lasso,169
http://www.wikidata.org/entity/Q11685,Kim Clijsters,71
http://www.wikidata.org/entity/Q280856,George VI van het Verenigd Koninkrijk,112
http://www.wikidata.org/entity/Q13560423,Dove Cameron,75
http://www.wikidata.org/entity/Q483027,Paolo Maldini,76
http://www.wikidata.org/entity/Q1426,Roger Federer,155
http://www.wikidata.org/entity/Q11666,Maria Sjarapova,106
http://www.wikidata.org/entity/Q16474,John McEnroe,72
http://www.wikidata.org/entity/Q9446,Pete Sampras,79
http://www.wikidata.org/entity/Q10118,Viktoryja Azarenka,71
http://www.wikidata.org/entity/Q11578,Venus Williams,85
http://www.wikidata.org/entity/Q4298520,Michail Misjoestin,81
http://www.wikidata.org/entity/Q10125,Andy Murray,86
http://www.wikidata.org/entity/Q93182,Louis Braille,86
http://www.wikidata.org/entity/Q134720,Martina Hingis,82
http://www.wikidata.org/entity/Q179277,Giovanni Pierluigi da Palestrina,100
http://www.wikidata.org/entity/Q3956186,Sergio Mattarella,112
http://www.wikidata.org/entity/Q41074,Ram Narayan,80
http://www.wikidata.org/entity/Q54527,Billie Jean King,71
http://www.wikidata.org/entity/Q55796,Peter Ustinov,81
http://www.wikidata.org/entity/Q11662,Steffi Graf,87
http://www.wikidata.org/entity/Q131120,Anna Koernikova,80
http://www.wikidata.org/entity/Q102341,Farrah Fawcett,73
http://www.wikidata.org/entity/Q184226,Gilles Deleuze,78
http://www.wikidata.org/entity/Q3874799,Volodymyr Zelensky,187
http://www.wikidata.org/entity/Q7407,Andre Agassi,91
http://www.wikidata.org/entity/Q54545,Martina Navrátilová,92
http://www.wikidata.org/entity/Q104506,Björn Borg,78
http://www.wikidata.org/entity/Q9535,Shahrukh Khan,119
http://www.wikidata.org/entity/Q11637,Judy Garland,141
http://www.wikidata.org/entity/Q20150,PSY,94
http://www.wikidata.org/entity/Q14441,Liza Minnelli,86
http://www.wikidata.org/entity/Q49001,Whoopi Goldberg,100
http://www.wikidata.org/entity/Q6096,Snoop Dogg,91
http://www.wikidata.org/entity/Q19810,Victoria Beckham,88
http://www.wikidata.org/entity/Q67701,Anna Kendrick,70
http://www.wikidata.org/entity/Q83493,Susan Boyle,75
http://www.wikidata.org/entity/Q23301,Roberto Benigni,81
http://www.wikidata.org/entity/Q122020,Hilary Duff,85
http://www.wikidata.org/entity/Q6060,50 Cent,103
http://www.wikidata.org/entity/Q16345,Leonard Nimoy,76
http://www.wikidata.org/entity/Q23842,Jean Gabin,77
http://www.wikidata.org/entity/Q34389,Whitney Houston,129
http://www.wikidata.org/entity/Q45229,Zac Efron,94
http://www.wikidata.org/entity/Q16759,Kaley Cuoco,70
http://www.wikidata.org/entity/Q29328,Brie Larson,82
http://www.wikidata.org/entity/Q32927,Valery Leontiev,132
http://www.wikidata.org/entity/Q34580,Ichiro Mizuki,95
http://www.wikidata.org/entity/Q37944,Masiela Lusha,83
http://www.wikidata.org/entity/Q38119,Daniel Radcliffe,108
http://www.wikidata.org/entity/Q41548,Antonio Banderas,96
http://www.wikidata.org/entity/Q11998,Kylie Minogue,111
http://www.wikidata.org/entity/Q6105,Hebe Camargo,151
http://www.wikidata.org/entity/Q9543,Salman Khan,94
http://www.wikidata.org/entity/Q72984,Bing Crosby,119
http://www.wikidata.org/entity/Q15615,Lil Wayne,70
http://www.wikidata.org/entity/Q19198,Chester Bennington,92
http://www.wikidata.org/entity/Q34460,Gwyneth Paltrow,124
http://www.wikidata.org/entity/Q35912,Emmy Rossum,92
http://www.wikidata.org/entity/Q37615,Luciano Pavarotti,111
http://www.wikidata.org/entity/Q47664,Catherine Zeta-Jones,96
http://www.wikidata.org/entity/Q9570,Amitabh Bachchan,115
http://www.wikidata.org/entity/Q58735,Lily Allen,71
http://www.wikidata.org/entity/Q12003,Cher,112
http://www.wikidata.org/entity/Q41594,Christina Aguilera,121
http://www.wikidata.org/entity/Q36268,Brigitte Bardot,135
http://www.wikidata.org/entity/Q36844,Rihanna,138
http://www.wikidata.org/entity/Q33240,Drake,73
http://www.wikidata.org/entity/Q80938,John Travolta,112
http://www.wikidata.org/entity/Q82199,Hande Yener,80
http://www.wikidata.org/entity/Q42402,Andrea Bocelli,92
http://www.wikidata.org/entity/Q43252,Sophia Loren,124
http://www.wikidata.org/entity/Q34584,Anastacia,103
http://www.wikidata.org/entity/Q73089,Gene Kelly,78
http://www.wikidata.org/entity/Q4740163,Carles Puigdemont,92
http://www.wikidata.org/entity/Q36290,Diana Ross,81
http://www.wikidata.org/entity/Q7241,Rabindranath Tagore,228
http://www.wikidata.org/entity/Q16297,William Shatner,76
http://www.wikidata.org/entity/Q34436,Scarlett Johansson,143
http://www.wikidata.org/entity/Q36301,Anne Hathaway,102
http://www.wikidata.org/entity/Q51101,Jolin Tsai,85
http://www.wikidata.org/entity/Q47899,Paris Hilton,105
http://www.wikidata.org/entity/Q6107,Tupac Shakur,121
http://www.wikidata.org/entity/Q11930,Kevin Costner,105
http://www.wikidata.org/entity/Q23543,Selena Quintanilla,119
http://www.wikidata.org/entity/Q37459,Nicole Kidman,127
http://www.wikidata.org/entity/Q40715,Jennifer Lopez,127
http://www.wikidata.org/entity/Q49004,Patrick Swayze,78
http://www.wikidata.org/entity/Q60036,Heidi Klum,77
http://www.wikidata.org/entity/Q62766,Jay-Z,78
http://www.wikidata.org/entity/Q80758,Lee Min-ho,71
http://www.wikidata.org/entity/Q40096,Will Smith,126
http://www.wikidata.org/entity/Q174843,Jeff Bridges,83
http://www.wikidata.org/entity/Q169946,Kate Hudson,80
http://www.wikidata.org/entity/Q215072,John Goodman,100
http://www.wikidata.org/entity/Q4616,Marilyn Monroe,223
http://www.wikidata.org/entity/Q100937,Fred Astaire,96
http://www.wikidata.org/entity/Q112536,Joey King,74
http://www.wikidata.org/entity/Q76478,Kirsten Dunst,96
http://www.wikidata.org/entity/Q151972,Josephine Baker,81
http://www.wikidata.org/entity/Q165911,Usher,74
http://www.wikidata.org/entity/Q169452,Shaquille O'Neal,71
http://www.wikidata.org/entity/Q173637,Ice Cube,81
http://www.wikidata.org/entity/Q191719,Zooey Deschanel,70
http://www.wikidata.org/entity/Q127471,Ashley Tisdale,71
http://www.wikidata.org/entity/Q159577,Jet Li,115
http://www.wikidata.org/entity/Q161819,Julie Andrews,90
http://www.wikidata.org/entity/Q185724,Mike Myers,85
http://www.wikidata.org/entity/Q199369,Naomi Campbell,78
http://www.wikidata.org/entity/Q222818,Eartha Kitt,76
http://www.wikidata.org/entity/Q128799,Ricky Martin,84
http://www.wikidata.org/entity/Q129092,Fernandel,73
http://www.wikidata.org/entity/Q132952,Adam Sandler,89
http://www.wikidata.org/entity/Q95089,Ginger Rogers,76
http://www.wikidata.org/entity/Q108941,Carrie Fisher,107
http://www.wikidata.org/entity/Q165518,Ewan McGregor,82
http://www.wikidata.org/entity/Q181484,Sia Furler,73
http://www.wikidata.org/entity/Q155700,Chris Brown,71
http://www.wikidata.org/entity/Q1785,Charles Aznavour,95
http://www.wikidata.org/entity/Q180338,Christopher Lee,107
http://www.wikidata.org/entity/Q130311,George Michael,99
http://www.wikidata.org/entity/Q215359,Dean Martin,74
http://www.wikidata.org/entity/Q115541,Dakota Fanning,80
http://www.wikidata.org/entity/Q164119,Mark Wahlberg,96
http://www.wikidata.org/entity/Q165219,Robert Downey jr.,102
http://www.wikidata.org/entity/Q218718,Jay Leno,71
http://www.wikidata.org/entity/Q229545,Raquel Welch,70
http://www.wikidata.org/entity/Q234679,Charlotte Rampling,131
http://www.wikidata.org/entity/Q235478,Shelley Duvall,72
http://www.wikidata.org/entity/Q146256,Miriam Makeba,82
http://www.wikidata.org/entity/Q131814,Tina Turner,107
http://www.wikidata.org/entity/Q160009,P!nk,82
http://www.wikidata.org/entity/Q873,Meryl Streep,123
http://www.wikidata.org/entity/Q107006,Claudia Cardinale,76
http://www.wikidata.org/entity/Q130853,Plácido Domingo,76
http://www.wikidata.org/entity/Q151435,Montserrat Caballé,82
http://www.wikidata.org/entity/Q158957,Priyanka Chopra,96
http://www.wikidata.org/entity/Q162202,Nicki Minaj,104
http://www.wikidata.org/entity/Q170576,Milla Jovovich,92
http://www.wikidata.org/entity/Q178882,Kristen Bell,78
http://www.wikidata.org/entity/Q209662,Lucille Ball,73
http://www.wikidata.org/entity/Q5608,Eminem,166
http://www.wikidata.org/entity/Q187033,Sally Field,86
http://www.wikidata.org/entity/Q78516,Anna Netrebko,166
http://www.wikidata.org/entity/Q103759,Cesária Évora,70
http://www.wikidata.org/entity/Q106418,Catherine Deneuve,88
http://www.wikidata.org/entity/Q129591,Hugh Jackman,100
http://www.wikidata.org/entity/Q131380,Kim Basinger,88
http://www.wikidata.org/entity/Q138005,Michael Keaton,75
http://www.wikidata.org/entity/Q189226,Amanda Seyfried,75
http://www.wikidata.org/entity/Q202878,Mae West,99
http://www.wikidata.org/entity/Q214959,Harry Belafonte,70
http://www.wikidata.org/entity/Q170726,Enrico Caruso,80
http://www.wikidata.org/entity/Q94081,Bob Hope,76
http://www.wikidata.org/entity/Q104358,Billie Holiday,82
http://www.wikidata.org/entity/Q128297,Maria Callas,87
http://www.wikidata.org/entity/Q156347,Lata Mangeshkar,78
http://www.wikidata.org/entity/Q162753,Sophie Marceau,75
http://www.wikidata.org/entity/Q180004,Fergie,71
http://www.wikidata.org/entity/Q185165,Olivia Newton-John,70
http://www.wikidata.org/entity/Q188375,Lucy Liu,76
http://www.wikidata.org/entity/Q188459,Goldie Hawn,79
http://www.wikidata.org/entity/Q213512,Bill Cosby,80
http://www.wikidata.org/entity/Q273055,R. Kelly,85
http://www.wikidata.org/entity/Q129817,Russell Crowe,121
http://www.wikidata.org/entity/Q1631,Édith Piaf,141
http://www.wikidata.org/entity/Q4617,Corbin Bleu,217
http://www.wikidata.org/entity/Q4636,Barbra Streisand,100
http://www.wikidata.org/entity/Q106099,Jeanne Moreau,74
http://www.wikidata.org/entity/Q170697,Laura Pausini,70
http://www.wikidata.org/entity/Q106383,Isabelle Adjani,78
http://www.wikidata.org/entity/Q180942,Shia LaBeouf,85
http://www.wikidata.org/entity/Q159778,Michelle Pfeiffer,93
http://www.wikidata.org/entity/Q168992,Jessica Simpson,77
http://www.wikidata.org/entity/Q104372,Doris Day,94
http://www.wikidata.org/entity/Q67964,Roberto Baggio,87
http://www.wikidata.org/entity/Q119562,Sergio Agüero,86
http://www.wikidata.org/entity/Q7282241,Rafael Orozco Maestre,195
http://www.wikidata.org/entity/Q129027,Paul Pogba,88
http://www.wikidata.org/entity/Q129700,Mario Balotelli,86
http://www.wikidata.org/entity/Q1835,Zinédine Zidane,134
http://www.wikidata.org/entity/Q1918,Franck Ribéry,86
http://www.wikidata.org/entity/Q7399685,Sahle-Work Zewde,70
http://www.wikidata.org/entity/Q11948,Michael Ballack,79
http://www.wikidata.org/entity/Q17158,Carles Puyol,75
http://www.wikidata.org/entity/Q2239218,Max Verstappen,90
http://www.wikidata.org/entity/Q34670,Albert Camus,191
http://www.wikidata.org/entity/Q7436908,Scott Morrison,86
http://www.wikidata.org/entity/Q43926,Andrea Pirlo,81
http://www.wikidata.org/entity/Q47778,Gary Lineker,84
http://www.wikidata.org/entity/Q263696,Debbie Reynolds,81
http://www.wikidata.org/entity/Q35610,Arthur Conan Doyle,175
http://www.wikidata.org/entity/Q4457,Franz Beckenbauer,98
http://www.wikidata.org/entity/Q383197,Jintara Poonlarp,77
http://www.wikidata.org/entity/Q73360,Thibaut Courtois,83
http://www.wikidata.org/entity/Q58441,Robinho,75
http://www.wikidata.org/entity/Q79983,José Mourinho,104
http://www.wikidata.org/entity/Q83106,Jürgen Klopp,79
http://www.wikidata.org/entity/Q83456,John Terry,75
http://www.wikidata.org/entity/Q488006,Anatoliy Solovyanenko,122
http://www.wikidata.org/entity/Q107365,Manuel Neuer,92
http://www.wikidata.org/entity/Q1912,Karim Benzema,101
http://www.wikidata.org/entity/Q10520,David Beckham,128
http://www.wikidata.org/entity/Q11584,Iker Casillas,96
http://www.wikidata.org/entity/Q11576,Raúl González Blanco,80
http://www.wikidata.org/entity/Q17499,Cesc Fàbregas,85
http://www.wikidata.org/entity/Q7833292,Trần Đại Quang,70
http://www.wikidata.org/entity/Q38136,Marcelo Vieira da Silva Júnior,77
http://www.wikidata.org/entity/Q43913,Arjen Robben,90
http://www.wikidata.org/entity/Q269890,Don Rickles,73
http://www.wikidata.org/entity/Q10304982,Jair Bolsonaro,139
http://www.wikidata.org/entity/Q294927,Jerry Lewis,84
http://www.wikidata.org/entity/Q68060,Gianluigi Buffon,101
http://www.wikidata.org/entity/Q21914464,Dua Lipa,97
http://www.wikidata.org/entity/Q11571,Cristiano Ronaldo,184
http://www.wikidata.org/entity/Q483507,Kelly Clarkson,76
http://www.wikidata.org/entity/Q7035479,Nikol Pashinyan,71
http://www.wikidata.org/entity/Q2339,Robin van Persie,91
http://www.wikidata.org/entity/Q483379,Gwen Stefani,73
http://www.wikidata.org/entity/Q11192,Kimi Räikkönen,88
http://www.wikidata.org/entity/Q48892,Didier Drogba,84
http://www.wikidata.org/entity/Q49704,Sergio Busquets,79
http://www.wikidata.org/entity/Q10853588,Kamala Harris,144
http://www.wikidata.org/entity/Q29033668,Cardi B,72
http://www.wikidata.org/entity/Q463945,Teresa Teng,73
http://www.wikidata.org/entity/Q15137813,Yun Hyon-seok,82
http://www.wikidata.org/entity/Q550778,John de Lancie,90
http://www.wikidata.org/entity/Q17515,Diego Maradona,165
http://www.wikidata.org/entity/Q6070218,Pedro Sánchez Pérez-Castejón,88
http://www.wikidata.org/entity/Q80471,Miroslav Klose,95
http://www.wikidata.org/entity/Q83488,Mesut Özil,98
http://www.wikidata.org/entity/Q481832,Amy Adams,90
http://www.wikidata.org/entity/Q624,Alessandro Del Piero,77
http://www.wikidata.org/entity/Q4573,Sean Connery,139
